,datas,termos,id,posição
2235,2022-05-28,outlet adidas,com.farfetch.farfetchshop,
2236,2022-05-28,outlet adidas,com.mobfiq.offpremium,12.0
2237,2022-05-28,outlet adidas,com.privalia.br,3.0
2238,2022-05-28,outlet bastille,amaro.amaroandroid,18.0
2239,2022-05-28,outlet bastille,br.com.dafiti,4.0
2240,2022-05-28,outlet bastille,br.com.zattini,6.0
2241,2022-05-28,outlet bastille,com.farfetch.farfetchshop,
2242,2022-05-28,outlet bastille,com.mobfiq.offpremium,5.0
2243,2022-05-28,outlet bastille,com.privalia.br,1.0
2244,2022-05-28,outlet beyoung,amaro.amaroandroid,16.0
2245,2022-05-28,outlet beyoung,br.com.dafiti,6.0
2246,2022-05-28,outlet beyoung,br.com.zattini,14.0
2247,2022-05-28,outlet beyoung,com.farfetch.farfetchshop,
2248,2022-05-28,outlet beyoung,com.mobfiq.offpremium,7.0
2249,2022-05-28,outlet beyoung,com.privalia.br,1.0
2250,2022-05-28,outlet calvin klein jeans,amaro.amaroandroid,17.0
2251,2022-05-28,outlet calvin klein jeans,br.com.dafiti,3.0
2252,2022-05-28,outlet calvin klein jeans,br.com.zattini,8.0
2253,2022-05-28,outlet calvin klein jeans,com.farfetch.farfetchshop,
2254,2022-05-28,outlet calvin klein jeans,com.mobfiq.offpremium,19.0
2255,2022-05-28,outlet calvin klein jeans,com.privalia.br,2.0
2256,2022-05-28,outlet capodarte,amaro.amaroandroid,
2257,2022-05-28,outlet capodarte,br.com.dafiti,4.0
2258,2022-05-28,outlet capodarte,br.com.zattini,7.0
2259,2022-05-28,outlet capodarte,com.farfetch.farfetchshop,
2260,2022-05-28,outlet capodarte,com.mobfiq.offpremium,
2261,2022-05-28,outlet capodarte,com.privalia.br,2.0
2262,2022-05-28,outlet cardigans,amaro.amaroandroid,12.0
2263,2022-05-28,outlet cardigans,br.com.dafiti,2.0
2264,2022-05-28,outlet cardigans,br.com.zattini,3.0
2265,2022-05-28,outlet cardigans,com.mobfiq.offpremium,5.0
2266,2022-05-28,outlet cardigans,com.privalia.br,1.0
2267,2022-05-28,outlet coca-cola,amaro.amaroandroid,
2268,2022-05-28,outlet coca-cola,br.com.dafiti,14.0
2269,2022-05-28,outlet coca-cola,br.com.zattini,16.0
2270,2022-05-28,outlet coca-cola,com.mobfiq.offpremium,
2271,2022-05-28,outlet coca-cola,com.privalia.br,11.0
2272,2022-05-28,outlet cravo e canela,amaro.amaroandroid,
2273,2022-05-28,outlet cravo e canela,br.com.dafiti,3.0
2274,2022-05-28,outlet cravo e canela,br.com.zattini,4.0
2275,2022-05-28,outlet cravo e canela,com.farfetch.farfetchshop,
2276,2022-05-28,outlet cravo e canela,com.mobfiq.offpremium,16.0
2277,2022-05-28,outlet cravo e canela,com.privalia.br,2.0
2278,2022-05-28,outlet de marcas,amaro.amaroandroid,19.0
2279,2022-05-28,outlet de marcas,br.com.dafiti,4.0
2280,2022-05-28,outlet de marcas,br.com.zattini,7.0
2281,2022-05-28,outlet de marcas,com.farfetch.farfetchshop,17.0
2282,2022-05-28,outlet de marcas,com.mobfiq.offpremium,2.0
2283,2022-05-28,outlet de marcas,com.privalia.br,1.0
2284,2022-05-28,outlet de moda,amaro.amaroandroid,15.0
2285,2022-05-28,outlet de moda,br.com.dafiti,3.0
2286,2022-05-28,outlet de moda,br.com.zattini,5.0
2287,2022-05-28,outlet de moda,com.farfetch.farfetchshop,25.0
2288,2022-05-28,outlet de moda,com.mobfiq.offpremium,6.0
2289,2022-05-28,outlet de moda,com.privalia.br,2.0
2290,2022-05-28,outlet e-girl roupas,amaro.amaroandroid,7.0
2291,2022-05-28,outlet e-girl roupas,br.com.dafiti,3.0
2292,2022-05-28,outlet e-girl roupas,br.com.zattini,5.0
2293,2022-05-28,outlet e-girl roupas,com.farfetch.farfetchshop,
2294,2022-05-28,outlet e-girl roupas,com.mobfiq.offpremium,21.0
2295,2022-05-28,outlet e-girl roupas,com.privalia.br,2.0
2296,2022-05-28,outlet fellipe krein,amaro.amaroandroid,27.0
2297,2022-05-28,outlet fellipe krein,br.com.dafiti,2.0
2298,2022-05-28,outlet fellipe krein,br.com.zattini,3.0
2299,2022-05-28,outlet fellipe krein,com.farfetch.farfetchshop,
2300,2022-05-28,outlet fellipe krein,com.mobfiq.offpremium,16.0
2301,2022-05-28,outlet fellipe krein,com.privalia.br,1.0
2302,2022-05-28,outlet fila,amaro.amaroandroid,
2303,2022-05-28,outlet fila,br.com.dafiti,4.0
2304,2022-05-28,outlet fila,br.com.zattini,8.0
2305,2022-05-28,outlet fila,com.farfetch.farfetchshop,
2306,2022-05-28,outlet fila,com.mobfiq.offpremium,21.0
2307,2022-05-28,outlet fila,com.privalia.br,2.0
2308,2022-05-28,outlet forum,amaro.amaroandroid,25.0
2309,2022-05-28,outlet forum,br.com.dafiti,3.0
2310,2022-05-28,outlet forum,br.com.zattini,4.0
2311,2022-05-28,outlet forum,com.farfetch.farfetchshop,
2312,2022-05-28,outlet forum,com.mobfiq.offpremium,10.0
2313,2022-05-28,outlet forum,com.privalia.br,1.0
2314,2022-05-28,outlet granado,amaro.amaroandroid,19.0
2315,2022-05-28,outlet granado,br.com.dafiti,
2316,2022-05-28,outlet granado,br.com.zattini,
2317,2022-05-28,outlet granado,com.farfetch.farfetchshop,
2318,2022-05-28,outlet granado,com.mobfiq.offpremium,11.0
2319,2022-05-28,outlet granado,com.privalia.br,2.0
2320,2022-05-28,outlet hugo boss,amaro.amaroandroid,28.0
2321,2022-05-28,outlet hugo boss,br.com.dafiti,9.0
2322,2022-05-28,outlet hugo boss,br.com.zattini,8.0
2323,2022-05-28,outlet hugo boss,com.farfetch.farfetchshop,18.0
2324,2022-05-28,outlet hugo boss,com.mobfiq.offpremium,7.0
2325,2022-05-28,outlet hugo boss,com.privalia.br,2.0
2326,2022-05-28,outlet intuição,amaro.amaroandroid,7.0
2327,2022-05-28,outlet intuição,br.com.dafiti,
2328,2022-05-28,outlet intuição,br.com.zattini,
2329,2022-05-28,outlet intuição,com.farfetch.farfetchshop,
2330,2022-05-28,outlet intuição,com.mobfiq.offpremium,9.0
2331,2022-05-28,outlet intuição,com.privalia.br,1.0
2332,2022-05-28,outlet javali,amaro.amaroandroid,
2333,2022-05-28,outlet javali,br.com.dafiti,
2334,2022-05-28,outlet javali,br.com.zattini,
2335,2022-05-28,outlet javali,com.farfetch.farfetchshop,
2336,2022-05-28,outlet javali,com.mobfiq.offpremium,
2337,2022-05-28,outlet javali,com.privalia.br,
2338,2022-05-28,outlet lacoste,amaro.amaroandroid,
2339,2022-05-28,outlet lacoste,br.com.dafiti,10.0
2340,2022-05-28,outlet lacoste,br.com.zattini,8.0
2341,2022-05-28,outlet lacoste,com.farfetch.farfetchshop,
2342,2022-05-28,outlet lacoste,com.mobfiq.offpremium,15.0
2343,2022-05-28,outlet lacoste,com.privalia.br,3.0
2344,2022-05-28,outlet michael kors,amaro.amaroandroid,29.0
2345,2022-05-28,outlet michael kors,br.com.dafiti,
2346,2022-05-28,outlet michael kors,br.com.zattini,11.0
2347,2022-05-28,outlet michael kors,com.farfetch.farfetchshop,14.0
2348,2022-05-28,outlet michael kors,com.mobfiq.offpremium,6.0
2349,2022-05-28,outlet michael kors,com.privalia.br,7.0
2350,2022-05-28,outlet morena rosa,amaro.amaroandroid,16.0
2351,2022-05-28,outlet morena rosa,br.com.dafiti,4.0
2352,2022-05-28,outlet morena rosa,br.com.zattini,6.0
2353,2022-05-28,outlet morena rosa,com.farfetch.farfetchshop,
2354,2022-05-28,outlet morena rosa,com.mobfiq.offpremium,12.0
2355,2022-05-28,outlet morena rosa,com.privalia.br,1.0
2356,2022-05-28,outlet mr kitsch,amaro.amaroandroid,
2357,2022-05-28,outlet mr kitsch,br.com.dafiti,2.0
2358,2022-05-28,outlet mr kitsch,br.com.zattini,6.0
2359,2022-05-28,outlet mr kitsch,com.farfetch.farfetchshop,
2360,2022-05-28,outlet mr kitsch,com.mobfiq.offpremium,19.0
2361,2022-05-28,outlet mr kitsch,com.privalia.br,1.0
2362,2022-05-28,outlet nike,amaro.amaroandroid,
2363,2022-05-28,outlet nike,br.com.dafiti,9.0
2364,2022-05-28,outlet nike,br.com.zattini,12.0
2365,2022-05-28,outlet nike,com.farfetch.farfetchshop,
2366,2022-05-28,outlet nike,com.mobfiq.offpremium,17.0
2367,2022-05-28,outlet nike,com.privalia.br,4.0
2368,2022-05-28,outlet perlatto,amaro.amaroandroid,
2369,2022-05-28,outlet perlatto,br.com.dafiti,2.0
2370,2022-05-28,outlet perlatto,br.com.zattini,3.0
2371,2022-05-28,outlet perlatto,com.farfetch.farfetchshop,
2372,2022-05-28,outlet perlatto,com.mobfiq.offpremium,20.0
2373,2022-05-28,outlet perlatto,com.privalia.br,1.0
2374,2022-05-28,outlet premium,amaro.amaroandroid,54.0
2375,2022-05-28,outlet premium,br.com.dafiti,11.0
2376,2022-05-28,outlet premium,br.com.zattini,10.0
2377,2022-05-28,outlet premium,com.farfetch.farfetchshop,15.0
2378,2022-05-28,outlet premium,com.mobfiq.offpremium,4.0
2379,2022-05-28,outlet premium,com.privalia.br,5.0
2380,2022-05-28,outlet samsonite,amaro.amaroandroid,
2381,2022-05-28,outlet samsonite,br.com.dafiti,
2382,2022-05-28,outlet samsonite,br.com.zattini,
2383,2022-05-28,outlet samsonite,com.farfetch.farfetchshop,27.0
2384,2022-05-28,outlet samsonite,com.mobfiq.offpremium,8.0
2385,2022-05-28,outlet samsonite,com.privalia.br,2.0
2386,2022-05-28,outlet tracta,amaro.amaroandroid,15.0
2387,2022-05-28,outlet tracta,br.com.dafiti,
2388,2022-05-28,outlet tracta,br.com.zattini,12.0
2389,2022-05-28,outlet tracta,com.mobfiq.offpremium,10.0
2390,2022-05-28,outlet tracta,com.privalia.br,1.0
2391,2022-05-28,outlet triton,amaro.amaroandroid,21.0
2392,2022-05-28,outlet triton,br.com.dafiti,3.0
2393,2022-05-28,outlet triton,br.com.zattini,8.0
2394,2022-05-28,outlet triton,com.farfetch.farfetchshop,26.0
2395,2022-05-28,outlet triton,com.mobfiq.offpremium,6.0
2396,2022-05-28,outlet triton,com.privalia.br,1.0
2397,2022-05-28,outlet umbro,amaro.amaroandroid,
2398,2022-05-28,outlet umbro,br.com.dafiti,8.0
2399,2022-05-28,outlet umbro,br.com.zattini,10.0
2400,2022-05-28,outlet umbro,com.farfetch.farfetchshop,
2401,2022-05-28,outlet umbro,com.mobfiq.offpremium,20.0
2402,2022-05-28,outlet umbro,com.privalia.br,4.0
2403,2022-05-28,outlet west coast,br.com.dafiti,18.0
2404,2022-05-28,outlet west coast,com.farfetch.farfetchshop,9.0
2405,2022-05-28,outlet west coast,com.privalia.br,4.0
2406,2022-05-28,outlet wrangler,amaro.amaroandroid,
2407,2022-05-28,outlet wrangler,br.com.dafiti,
2408,2022-05-28,outlet wrangler,br.com.zattini,14.0
2409,2022-05-28,outlet wrangler,com.farfetch.farfetchshop,29.0
2410,2022-05-28,outlet wrangler,com.mobfiq.offpremium,7.0
2411,2022-05-28,outlet wrangler,com.privalia.br,2.0
2412,2022-05-28,privalia,amaro.amaroandroid,14.0
2413,2022-05-28,privalia,br.com.dafiti,3.0
2414,2022-05-28,privalia,br.com.zattini,2.0
2415,2022-05-28,privalia,com.farfetch.farfetchshop,36.0
2416,2022-05-28,privalia,com.mobfiq.offpremium,10.0
2417,2022-05-28,privalia,com.privalia.br,1.0
2418,2022-05-28,privalia br,amaro.amaroandroid,17.0
2419,2022-05-28,privalia br,br.com.dafiti,4.0
2420,2022-05-28,privalia br,br.com.zattini,3.0
2421,2022-05-28,privalia br,com.farfetch.farfetchshop,57.0
2422,2022-05-28,privalia br,com.mobfiq.offpremium,21.0
2423,2022-05-28,privalia br,com.privalia.br,1.0
2424,2022-05-28,roupas de marca,amaro.amaroandroid,9.0
2425,2022-05-28,roupas de marca,br.com.dafiti,2.0
2426,2022-05-28,roupas de marca,br.com.zattini,1.0
2427,2022-05-28,roupas de marca,com.farfetch.farfetchshop,11.0
2428,2022-05-28,roupas de marca,com.mobfiq.offpremium,30.0
2429,2022-05-28,roupas de marca,com.privalia.br,4.0
2430,2022-05-27,adidas,amaro.amaroandroid,62.0
2431,2022-05-27,adidas,br.com.dafiti,18.0
2432,2022-05-27,adidas,br.com.zattini,117.0
2433,2022-05-27,adidas,com.farfetch.farfetchshop,64.0
2434,2022-05-27,adidas,com.mobfiq.offpremium,69.0
2435,2022-05-27,adidas,com.privalia.br,90.0
2436,2022-05-27,calvin klein jeans,amaro.amaroandroid,14.0
2437,2022-05-27,calvin klein jeans,br.com.dafiti,2.0
2438,2022-05-27,calvin klein jeans,br.com.zattini,6.0
2439,2022-05-27,calvin klein jeans,com.farfetch.farfetchshop,15.0
2440,2022-05-27,calvin klein jeans,com.mobfiq.offpremium,30.0
2441,2022-05-27,calvin klein jeans,com.privalia.br,3.0
2442,2022-05-27,capodarte,amaro.amaroandroid,
2443,2022-05-27,capodarte,br.com.dafiti,3.0
2444,2022-05-27,capodarte,br.com.zattini,8.0
2445,2022-05-27,capodarte,com.farfetch.farfetchshop,
2446,2022-05-27,capodarte,com.mobfiq.offpremium,
2447,2022-05-27,capodarte,com.privalia.br,11.0
2448,2022-05-27,compras online,amaro.amaroandroid,
2449,2022-05-27,compras online,br.com.dafiti,
2450,2022-05-27,compras online,br.com.zattini,23.0
2451,2022-05-27,compras online,com.privalia.br,
2452,2022-05-27,cravo e canela,amaro.amaroandroid,
2453,2022-05-27,cravo e canela,br.com.dafiti,2.0
2454,2022-05-27,cravo e canela,br.com.zattini,10.0
2455,2022-05-27,cravo e canela,com.mobfiq.offpremium,
2456,2022-05-27,cravo e canela,com.privalia.br,14.0
2457,2022-05-27,lacoste,amaro.amaroandroid,25.0
2458,2022-05-27,lacoste,br.com.dafiti,7.0
2459,2022-05-27,lacoste,br.com.zattini,10.0
2460,2022-05-27,lacoste,com.farfetch.farfetchshop,20.0
2461,2022-05-27,lacoste,com.mobfiq.offpremium,28.0
2462,2022-05-27,lacoste,com.privalia.br,11.0
2463,2022-05-27,morena rosa,amaro.amaroandroid,9.0
2464,2022-05-27,morena rosa,br.com.dafiti,5.0
2465,2022-05-27,morena rosa,br.com.zattini,4.0
2466,2022-05-27,morena rosa,com.farfetch.farfetchshop,25.0
2467,2022-05-27,morena rosa,com.mobfiq.offpremium,24.0
2468,2022-05-27,morena rosa,com.privalia.br,2.0
2469,2022-05-27,outlet,amaro.amaroandroid,19.0
2470,2022-05-27,outlet,br.com.dafiti,3.0
2471,2022-05-27,outlet,br.com.zattini,8.0
2472,2022-05-27,outlet,com.farfetch.farfetchshop,25.0
2473,2022-05-27,outlet,com.mobfiq.offpremium,6.0
2474,2022-05-27,outlet,com.privalia.br,1.0
2475,2022-05-27,outlet adidas,amaro.amaroandroid,
2476,2022-05-27,outlet adidas,br.com.dafiti,11.0
2477,2022-05-27,outlet adidas,br.com.zattini,14.0
2478,2022-05-27,outlet adidas,com.farfetch.farfetchshop,
2479,2022-05-27,outlet adidas,com.mobfiq.offpremium,12.0
2480,2022-05-27,outlet adidas,com.privalia.br,3.0
2481,2022-05-27,outlet bastille,amaro.amaroandroid,21.0
2482,2022-05-27,outlet bastille,br.com.dafiti,5.0
2483,2022-05-27,outlet bastille,br.com.zattini,9.0
2484,2022-05-27,outlet bastille,com.farfetch.farfetchshop,
2485,2022-05-27,outlet bastille,com.mobfiq.offpremium,3.0
2486,2022-05-27,outlet bastille,com.privalia.br,1.0
2487,2022-05-27,outlet beyoung,amaro.amaroandroid,19.0
2488,2022-05-27,outlet beyoung,br.com.dafiti,8.0
2489,2022-05-27,outlet beyoung,br.com.zattini,12.0
2490,2022-05-27,outlet beyoung,com.farfetch.farfetchshop,
2491,2022-05-27,outlet beyoung,com.mobfiq.offpremium,7.0
2492,2022-05-27,outlet beyoung,com.privalia.br,1.0
2493,2022-05-27,outlet calvin klein jeans,amaro.amaroandroid,20.0
2494,2022-05-27,outlet calvin klein jeans,br.com.dafiti,6.0
2495,2022-05-27,outlet calvin klein jeans,br.com.zattini,8.0
2496,2022-05-27,outlet calvin klein jeans,com.farfetch.farfetchshop,27.0
2497,2022-05-27,outlet calvin klein jeans,com.mobfiq.offpremium,15.0
2498,2022-05-27,outlet calvin klein jeans,com.privalia.br,2.0
2499,2022-05-27,outlet capodarte,amaro.amaroandroid,
2500,2022-05-27,outlet capodarte,br.com.dafiti,4.0
2501,2022-05-27,outlet capodarte,br.com.zattini,7.0
2502,2022-05-27,outlet capodarte,com.farfetch.farfetchshop,
2503,2022-05-27,outlet capodarte,com.mobfiq.offpremium,
2504,2022-05-27,outlet capodarte,com.privalia.br,2.0
2505,2022-05-27,outlet cardigans,amaro.amaroandroid,13.0
2506,2022-05-27,outlet cardigans,br.com.dafiti,5.0
2507,2022-05-27,outlet cardigans,br.com.zattini,3.0
2508,2022-05-27,outlet cardigans,com.mobfiq.offpremium,2.0
2509,2022-05-27,outlet cardigans,com.privalia.br,1.0
2510,2022-05-27,outlet coca-cola,amaro.amaroandroid,
2511,2022-05-27,outlet coca-cola,br.com.dafiti,18.0
2512,2022-05-27,outlet coca-cola,br.com.zattini,20.0
2513,2022-05-27,outlet coca-cola,com.mobfiq.offpremium,
2514,2022-05-27,outlet coca-cola,com.privalia.br,12.0
2515,2022-05-27,outlet cravo e canela,amaro.amaroandroid,
2516,2022-05-27,outlet cravo e canela,br.com.dafiti,3.0
2517,2022-05-27,outlet cravo e canela,br.com.zattini,4.0
2518,2022-05-27,outlet cravo e canela,com.farfetch.farfetchshop,
2519,2022-05-27,outlet cravo e canela,com.mobfiq.offpremium,11.0
2520,2022-05-27,outlet cravo e canela,com.privalia.br,2.0
2521,2022-05-27,outlet de marcas,amaro.amaroandroid,22.0
2522,2022-05-27,outlet de marcas,br.com.dafiti,6.0
2523,2022-05-27,outlet de marcas,br.com.zattini,14.0
2524,2022-05-27,outlet de marcas,com.farfetch.farfetchshop,19.0
2525,2022-05-27,outlet de marcas,com.mobfiq.offpremium,2.0
2526,2022-05-27,outlet de marcas,com.privalia.br,1.0
2527,2022-05-27,outlet de moda,amaro.amaroandroid,20.0
2528,2022-05-27,outlet de moda,br.com.dafiti,6.0
2529,2022-05-27,outlet de moda,br.com.zattini,12.0
2530,2022-05-27,outlet de moda,com.farfetch.farfetchshop,21.0
2531,2022-05-27,outlet de moda,com.mobfiq.offpremium,5.0
2532,2022-05-27,outlet de moda,com.privalia.br,2.0
2533,2022-05-27,outlet e-girl roupas,amaro.amaroandroid,14.0
2534,2022-05-27,outlet e-girl roupas,br.com.dafiti,4.0
2535,2022-05-27,outlet e-girl roupas,br.com.zattini,5.0
2536,2022-05-27,outlet e-girl roupas,com.farfetch.farfetchshop,
2537,2022-05-27,outlet e-girl roupas,com.mobfiq.offpremium,17.0
2538,2022-05-27,outlet e-girl roupas,com.privalia.br,2.0
2539,2022-05-27,outlet fellipe krein,amaro.amaroandroid,27.0
2540,2022-05-27,outlet fellipe krein,br.com.dafiti,4.0
2541,2022-05-27,outlet fellipe krein,br.com.zattini,3.0
2542,2022-05-27,outlet fellipe krein,com.farfetch.farfetchshop,
2543,2022-05-27,outlet fellipe krein,com.mobfiq.offpremium,8.0
2544,2022-05-27,outlet fellipe krein,com.privalia.br,1.0
2545,2022-05-27,outlet fila,amaro.amaroandroid,
2546,2022-05-27,outlet fila,br.com.dafiti,5.0
2547,2022-05-27,outlet fila,br.com.zattini,9.0
2548,2022-05-27,outlet fila,com.farfetch.farfetchshop,
2549,2022-05-27,outlet fila,com.mobfiq.offpremium,14.0
2550,2022-05-27,outlet fila,com.privalia.br,3.0
2551,2022-05-27,outlet forum,amaro.amaroandroid,26.0
2552,2022-05-27,outlet forum,br.com.dafiti,3.0
2553,2022-05-27,outlet forum,br.com.zattini,10.0
2554,2022-05-27,outlet forum,com.farfetch.farfetchshop,
2555,2022-05-27,outlet forum,com.mobfiq.offpremium,6.0
2556,2022-05-27,outlet forum,com.privalia.br,1.0
2557,2022-05-27,outlet granado,amaro.amaroandroid,20.0
2558,2022-05-27,outlet granado,br.com.dafiti,
2559,2022-05-27,outlet granado,br.com.zattini,
2560,2022-05-27,outlet granado,com.farfetch.farfetchshop,
2561,2022-05-27,outlet granado,com.mobfiq.offpremium,13.0
2562,2022-05-27,outlet granado,com.privalia.br,2.0
2563,2022-05-27,outlet hugo boss,amaro.amaroandroid,
2564,2022-05-27,outlet hugo boss,br.com.dafiti,12.0
2565,2022-05-27,outlet hugo boss,br.com.zattini,10.0
2566,2022-05-27,outlet hugo boss,com.farfetch.farfetchshop,23.0
2567,2022-05-27,outlet hugo boss,com.mobfiq.offpremium,7.0
2568,2022-05-27,outlet hugo boss,com.privalia.br,3.0
2569,2022-05-27,outlet intuição,amaro.amaroandroid,7.0
2570,2022-05-27,outlet intuição,br.com.dafiti,
2571,2022-05-27,outlet intuição,br.com.zattini,
2572,2022-05-27,outlet intuição,com.farfetch.farfetchshop,
2573,2022-05-27,outlet intuição,com.mobfiq.offpremium,6.0
2574,2022-05-27,outlet intuição,com.privalia.br,1.0
2575,2022-05-27,outlet javali,amaro.amaroandroid,
2576,2022-05-27,outlet javali,br.com.dafiti,
2577,2022-05-27,outlet javali,br.com.zattini,
2578,2022-05-27,outlet javali,com.farfetch.farfetchshop,
2579,2022-05-27,outlet javali,com.mobfiq.offpremium,
2580,2022-05-27,outlet javali,com.privalia.br,
2581,2022-05-27,outlet lacoste,amaro.amaroandroid,
2582,2022-05-27,outlet lacoste,br.com.dafiti,8.0
2583,2022-05-27,outlet lacoste,br.com.zattini,14.0
2584,2022-05-27,outlet lacoste,com.farfetch.farfetchshop,
2585,2022-05-27,outlet lacoste,com.mobfiq.offpremium,13.0
2586,2022-05-27,outlet lacoste,com.privalia.br,3.0
2587,2022-05-27,outlet michael kors,amaro.amaroandroid,30.0
2588,2022-05-27,outlet michael kors,br.com.dafiti,
2589,2022-05-27,outlet michael kors,br.com.zattini,14.0
2590,2022-05-27,outlet michael kors,com.farfetch.farfetchshop,11.0
2591,2022-05-27,outlet michael kors,com.mobfiq.offpremium,6.0
2592,2022-05-27,outlet michael kors,com.privalia.br,8.0
2593,2022-05-27,outlet morena rosa,amaro.amaroandroid,15.0
2594,2022-05-27,outlet morena rosa,br.com.dafiti,5.0
2595,2022-05-27,outlet morena rosa,br.com.zattini,7.0
2596,2022-05-27,outlet morena rosa,com.farfetch.farfetchshop,28.0
2597,2022-05-27,outlet morena rosa,com.mobfiq.offpremium,4.0
2598,2022-05-27,outlet morena rosa,com.privalia.br,1.0
2599,2022-05-27,outlet mr kitsch,amaro.amaroandroid,
2600,2022-05-27,outlet mr kitsch,br.com.dafiti,4.0
2601,2022-05-27,outlet mr kitsch,br.com.zattini,7.0
2602,2022-05-27,outlet mr kitsch,com.farfetch.farfetchshop,
2603,2022-05-27,outlet mr kitsch,com.mobfiq.offpremium,11.0
2604,2022-05-27,outlet mr kitsch,com.privalia.br,1.0
2605,2022-05-27,outlet nike,amaro.amaroandroid,
2606,2022-05-27,outlet nike,br.com.dafiti,9.0
2607,2022-05-27,outlet nike,br.com.zattini,11.0
2608,2022-05-27,outlet nike,com.farfetch.farfetchshop,
2609,2022-05-27,outlet nike,com.mobfiq.offpremium,16.0
2610,2022-05-27,outlet nike,com.privalia.br,6.0
2611,2022-05-27,outlet perlatto,amaro.amaroandroid,
2612,2022-05-27,outlet perlatto,br.com.dafiti,2.0
2613,2022-05-27,outlet perlatto,br.com.zattini,3.0
2614,2022-05-27,outlet perlatto,com.farfetch.farfetchshop,
2615,2022-05-27,outlet perlatto,com.mobfiq.offpremium,7.0
2616,2022-05-27,outlet perlatto,com.privalia.br,1.0
2617,2022-05-27,outlet premium,amaro.amaroandroid,54.0
2618,2022-05-27,outlet premium,br.com.dafiti,11.0
2619,2022-05-27,outlet premium,br.com.zattini,9.0
2620,2022-05-27,outlet premium,com.farfetch.farfetchshop,16.0
2621,2022-05-27,outlet premium,com.mobfiq.offpremium,4.0
